SK_ID_CURR,TARGET
111687,0.3718166477924452
188792,0.31422891003397935
448338,0.790726567312445
407288,0.7302914396443779
132419,0.19400853350842956
422071,0.45934532611950585
373239,0.6557587613971462
237369,0.25882966933220075
138564,0.36045524314645194
366886,0.09821441267140499
294184,0.3969183588389087
400936,0.7487701291859119
114253,0.1182673503364827
146500,0.6613756914362304
455175,0.12426038903011291
423983,0.22555086443293773
344752,0.37659201025431427
399011,0.08489657109736619
143132,0.314719533863004
292326,0.2763763824821892
317966,0.7281391153899374
389897,0.254235460523456
105203,0.302932342796136
185481,0.4067688018749212
377736,0.4305606429490163
184337,0.28255419455838915
193437,0.10087169024533986
312400,0.6076927216146721
251530,0.22035091456349065
225224,0.16035322827726348
208100,0.5149125266342301
188153,0.5191944598428055
167313,0.4875083517965757
355181,0.6129574654896163
384065,0.2694629988383263
382144,0.8668263127095924
242497,0.3350479428284074
309826,0.4154884775258395
293942,0.3567439234394653
285487,0.14080926088727705
213207,0.0075227092547064485
418600,0.5414844310333222
338931,0.29773483091205144
210176,0.17591492673665898
322717,0.2088631821751914
392010,0.6191473027193609
244696,0.6951944953187168
233451,0.09351162480091965
309993,0.6246126052238804
411052,0.21933115455939808
189337,0.18011539098881127
100445,0.22615087414781768
222310,0.27659616866779263
370953,0.5003285371092558
139180,0.3515346456856146
261845,0.3870233492249241
229107,0.7533737031705117
180297,0.12834929244809082
157116,0.8386706229564131
339286,0.4259483561308868
235216,0.23337527607587644
140945,0.31543860707766413
146458,0.08671192462807338
417439,0.4453233782038605
135243,0.10651589177911258
368583,0.4356378341363573
414333,0.40925050448248335
330965,0.118458926466796
391947,0.3878989966881641
186227,0.23100404911599942
223272,0.11480903265581227
265895,0.22994705819808953
291855,0.622907531702474
431948,0.40670085675030665
399528,0.18039823259786383
265510,0.2798843158871528
293175,0.18473517072063392
370887,0.33912608393416677
190281,0.2047926361034075
165539,0.1925620092725504
270740,0.5145293509312528
416877,0.2779302413127985
199560,0.442298245909034
236330,0.2884898751524586
344328,0.3237552317345047
350334,0.17378531027896466
262979,0.4248863701900063
321779,0.7212636393001386
127317,0.1449570860782486
255061,0.38460330343271576
412139,0.5310204918778921
110637,0.05524794466488238
351240,0.5902696521035052
318122,0.49928838700938355
262065,0.49258152123088894
308916,0.3589360936541915
188770,0.5356251266340134
282478,0.25599819753340813
397903,0.28035473189710114
201234,0.40425904414954045
447591,0.339026323210469
409541,0.3847431777795531
314856,0.6733652800408241
420298,0.08808269509180087
272482,0.14847935496120027
345542,0.4861241044008188
106347,0.12812149871192854
265533,0.27088727954965286
273566,0.5511102416524623
227210,0.1900347993625839
404963,0.22959610261913635
313496,0.785575040638766
270417,0.23355666087494775
207062,0.7054723780845857
125604,0.5120938273697161
440819,0.12586096990717777
267600,0.6480710121750612
332166,0.7619225509965044
399525,0.34404279343857164
296005,0.15002286570748385
440332,0.29462921035369105
298579,0.21606891754139923
104131,0.3179578608294917
249465,0.1387135543530814
430204,0.7485074310324914
428984,0.3194997326029538
302448,0.07765575062837766
278832,0.5626935332135214
337590,0.4841828974322662
270579,0.42380687570238623
446375,0.7532632366631501
417513,0.21048365668682043
214589,0.41904716340807957
177385,0.18837872189543883
399185,0.6114366447274673
426630,0.42185193138536625
264062,0.5922505532598922
351958,0.5603975155508262
323278,0.4189357466395262
173066,0.1238428365342521
265331,0.47526941931747163
127062,0.25117449693689775
192427,0.11651009989135976
314245,0.7214217579816793
219279,0.5127444451228648
450229,0.1072767596292242
220772,0.4749707660676256
157132,0.4413944598495881
354666,0.35013059190426593
355445,0.09252180856776336
428816,0.5161493222303429
182504,0.14742046734209363
385123,0.5392754028726808
335507,0.10443925120844132
258508,0.17595966869645394
169960,0.4025870111083962
233639,0.7006598790480014
129062,0.11455295057995486
119573,0.3016344127968748
422012,0.5824157111501435
371000,0.3516748559067213
411452,0.8165559171792576
375290,0.3417525673425408
309406,0.41355787063792726
175233,0.2421615727037378
419790,0.1801290599732372
326385,0.32435629989177234
194956,0.2525543059784081
168718,0.25697668759932446
235270,0.16389335995610974
200299,0.39568612274984083
114844,0.29279853630273733
361873,0.05923628235779661
205013,0.3055733535887875
101271,0.31350479294392164
409850,0.34476498266306044
108135,0.6340920644904068
359268,0.16709761948725932
191674,0.5483179156043078
290961,0.5505681548497754
346271,0.27856460181684845
238219,0.21675641867928438
423652,0.4165709418748144
195577,0.07515210498095835
152374,0.49520179326450026
347910,0.49433999062202116
111960,0.7850608885392844
368207,0.37247538332176067
352391,0.3372898707974513
210735,0.2524628778046526
190274,0.5938633505878383
388919,0.3425228209718121
378755,0.6429598132998755
345548,0.7610423341407029
260512,0.580929309838813
344947,0.6067694098976393
287337,0.5433359104295135
122910,0.3537106677096619
229632,0.18389280994815962
269067,0.31968261953895866
316171,0.29892502421940126
220748,0.8143528713544449
402384,0.8208650053173424
282165,0.2506015106696815
330881,0.26296567370288043
324178,0.2529288901413646
227099,0.6966320522071615
399503,0.5264142587745326
115269,0.4604521611307985
221261,0.5817294924748575
303752,0.3516934469878756
169184,0.4676814840841286
284259,0.15719238598723762
260700,0.04177820754306049
248675,0.5514351805830818
166542,0.5641531583381968
237023,0.05502425398263504
435120,0.26172130281321293
146292,0.09605312272922432
429967,0.33870625293193934
170129,0.3948834352227121
371862,0.16974343951051532
325269,0.579090965228251
352551,0.5196157221567176
361557,0.6876240703355079
224437,0.5242033540066439
254599,0.5777074086381982
145172,0.3980337707407671
262430,0.3949295745169712
328705,0.25241944539334343
438995,0.2755192222355008
452319,0.3627179985571926
400436,0.6196101360330765
178620,0.7019024839223992
422074,0.7123803904154274
297340,0.4295386174891817
360518,0.26554501796047325
353185,0.16052816342666962
225666,0.3472448786274616
173333,0.24826934464581857
219637,0.826220993711303
101025,0.3279307511026286
394141,0.7062742995834282
269693,0.1374911666874084
301790,0.4056043028316346
259691,0.37406238157587873
151859,0.3115797972206823
439400,0.6929475694541023
140338,0.436686884234475
214581,0.5319032292030665
216189,0.17797173627018292
132383,0.2537116871829164
132978,0.2946281192842357
445027,0.5852660403953494
442937,0.286557056550113
302361,0.5019283339265422
271314,0.34504181089139224
410962,0.15336452463964642
280116,0.5634788821728755
246059,0.37982544569725774
347483,0.519799261590995
104779,0.3410010071141436
263962,0.018501369267832187
364762,0.14069474317239475
412777,0.43570701811311674
371259,0.10064506863933499
434574,0.057522307537425516
415543,0.7728569657481318
409542,0.36374826835021995
442513,0.22376117907331738
355786,0.7121911603617682
139204,0.5705105638068441
306069,0.2662755082846935
350731,0.29016927944857884
435911,0.10769495616413555
184589,0.715864623192521
145560,0.09243849350781914
202455,0.1467353423665794
447147,0.3078266068531534
389098,0.08019835317219921
158128,0.3001853995691669
257678,0.6106252496684584
120832,0.19299699974703072
203090,0.2052395312515852
381469,0.3313337270269325
121754,0.14812410731510328
312910,0.5208310233375356
327602,0.367681217672692
212818,0.08513234890956808
142396,0.19719103161734686
375296,0.5938641993161756
429590,0.268264562400519
330776,0.38819957266156807
171403,0.24077067703239152
404596,0.14503999091433684
167846,0.5205732595757544
300188,0.9097987524507032
159579,0.16119998120080345
123622,0.2607037967579151
136605,0.4136280153386637
248618,0.46974229948203217
215711,0.906216650042934
170881,0.3073964213751396
283303,0.45883965249787484
354085,0.13283115127068482
382876,0.3377514405498042
403281,0.5487637697601856
274348,0.1247085743109328
363027,0.5816230633585349
129640,0.711670346533843
429028,0.6037849382861767
387325,0.412281280060125
192783,0.24806058492541833
123546,0.2038929844078808
389239,0.22679865149777345
314387,0.2529035920131411
408890,0.4018837359920625
193368,0.4925569154761314
326551,0.2911499585877668
329626,0.47157907628744744
225545,0.7783156179900722
134183,0.5521355864124355
388668,0.0730416194246759
353923,0.2225169976280541
455067,0.6633821950034153
189774,0.43921669503499955
433882,0.46993107948462726
151167,0.5553547673700107
400519,0.12890059238582216
168127,0.3621739142933245
198798,0.578668297519953
157822,0.31927958647433596
261958,0.4787007350809134
119169,0.32961640269561976
346052,0.42708574307915925
209423,0.2931553618068739
292550,0.6130793072787882
389678,0.19235057853764112
284856,0.5380398408028475
246947,0.4459730852876722
171369,0.6393477212153629
275422,0.8875079447852996
324298,0.5964186773632557
136289,0.33463711011495784
263175,0.35831610381729184
433591,0.5458077682345125
149456,0.49626539296462013
178976,0.6336649332988057
374518,0.4356719888973132
357992,0.07853176857840664
113862,0.807620476657415
123688,0.28645555961674785
106217,0.786405256517495
273314,0.29351871193540235
118874,0.1799319791116373
415072,0.518372913040618
304897,0.6876581773373655
193987,0.7430740032335348
177878,0.10519903581013464
176850,0.661340454160468
305301,0.543054276432411
250324,0.27832373328761223
399266,0.4979490635270121
438167,0.38378829651361857
131848,0.8922991066513599
443592,0.4884213185169112
179508,0.5349565410075289
345260,0.026986960345181103
255143,0.5562888094757861
454242,0.1407302844939938
437813,0.19733304565644494
120826,0.1448424054365992
231107,0.3739087644261585
182846,0.4118241934049432
292205,0.16551022478280697
421994,0.4380102398181132
341765,0.0977164740109877
372618,0.8604114708151096
226917,0.4113206989634438
411720,0.40719787010746733
164818,0.49923745800503433
152703,0.23981176853190495
117449,0.5245309462597997
347736,0.7161405868084597
428626,0.28083645398975393
358071,0.290096922835143
216714,0.43931108327879026
133246,0.1358139971757885
315476,0.7495773924265872
315988,0.22652983861289705
153105,0.4921513606148909
104907,0.403285221763262
332694,0.4691497418321298
366909,0.09848193062905997
173056,0.7519525462206909
380494,0.6510784079523829
262865,0.22146016788594416
407340,0.36894430561953756
346424,0.6802956132996437
133361,0.2615468814627698
181660,0.7227823369295445
128116,0.2125795440798699
260469,0.8532034995233375
165721,0.40154690084880473
133469,0.43126307440697503
278765,0.5378106981312145
284655,0.22962958419355764
383622,0.14041354355507815
310170,0.5388342990141116
158102,0.7081048318151771
195450,0.0949755704863272
363777,0.20981424693538897
303689,0.33151638039472153
283269,0.46377248485957895
417232,0.07549874214113544
144032,0.40240164376546045
411478,0.3291186836555475
213569,0.626744756160902
130690,0.1870611950783654
292533,0.40190449124567823
414969,0.0339319110762363
279690,0.7559345380349392
259291,0.692088357591529
191826,0.2785979451048553
453881,0.7358075984585036
179737,0.37743381001479387
295024,0.5340240743861636
140545,0.5331720523167796
334845,0.7289605784187299
406865,0.5326049652340045
440851,0.20184656903961357
127593,0.05349636562576583
439879,0.5090201156043643
302826,0.4175679035290152
298785,0.5294039277197934
316220,0.26483237966814444
101079,0.31387239278004103
416263,0.1898405119543542
248853,0.7434535424933333
404289,0.59163136433789
372764,0.06313370772055858
168580,0.3081556079006875
113783,0.878763768309177
320202,0.42214956348785626
403252,0.17125589645680891
434263,0.5340800868151779
160763,0.25021219366140907
419824,0.512123647986559
179091,0.7810201446957833
225636,0.36801057527535996
399477,0.5199937605660697
340460,0.5266813085740448
317469,0.44601396058987025
187224,0.5336735776008
263331,0.937418923859486
112467,0.9056656418556347
370489,0.8642084244992048
184304,0.2717074677967294
341545,0.17153104762181975
269595,0.662538931644527
383435,0.5796922971840487
407330,0.4760169118048088
174913,0.5868269216259675
116598,0.37345768553984626
385135,0.23194924550282578
149680,0.17717937853356153
108180,0.4004042823205898
119064,0.12932821831412994
439320,0.17436392577833318
218729,0.6311539504210703
149253,0.3931955034950061
132211,0.42536389707980804
315903,0.32018913140634847
198569,0.3245294836507549
294613,0.5873085830171351
358873,0.7085086651914129
248249,0.5527608976025832
167907,0.7366891766186124
355108,0.7255079875688716
219284,0.3623480657426036
150176,0.6822953730696166
427080,0.7895273454522135
108620,0.5158508702347816
423751,0.5249583795510109
180796,0.15464270443894426
253501,0.47979209905810005
335747,0.46496154217353497
246752,0.12180570958094693
101678,0.9444786435025502
108501,0.21576367436478722
237663,0.21340662639546035
305174,0.4054445959436557
304504,0.38009332123007095
234947,0.2853692505660041
179264,0.4501185835307901
249581,0.2663709166393149
308827,0.6093945714950671
113672,0.3749899494287464
306264,0.3015349618228017
443792,0.38766765963597877
421985,0.6507950127070773
148607,0.6545000999468343
270118,0.3878195578857733
417970,0.24867251866992085
334933,0.30154976222016366
259013,0.33337672293215714
143388,0.26780876693094213
165944,0.15508039642370686
116289,0.14264520029554015
304206,0.4038225544604813
264848,0.11971200543558036
205199,0.6978792583674431
241961,0.5850757912532094
272152,0.17047484209751207
115957,0.45496639815601253
198309,0.21278262403478007
114359,0.5012835747314093
338703,0.4464519984332778
203142,0.1395992097593526
127753,0.37626527539682786
353208,0.6053502592683696
454108,0.5361109771946323
227941,0.8956714992102217
237475,0.41053460889289595
316279,0.2063113179240256
246089,0.31025254537313546
410275,0.7893721607408553
135363,0.16929651506193527
428047,0.6774383439701605
210742,0.5143842154356281
195463,0.6469704614307559
232325,0.31830119880424784
182387,0.9539624633975178
210543,0.8195077571974392
403464,0.2514329887856588
335975,0.3168115874609119
245234,0.053569751993821774
388962,0.4716079696902738
366111,0.44711357574591554
364289,0.9461991416288267
174863,0.45930836049451307
151023,0.38167861157844807
318801,0.2502467545268844
379025,0.2190179466378314
264199,0.4481293529915852
444950,0.3182749505098189
265009,0.578145314447171
310031,0.29042094251894224
277088,0.6397928310351976
181214,0.4722747494203668
328196,0.5492531763946086
216647,0.22879816447737833
204870,0.09791911126074465
174063,0.6991920483924612
243518,0.5371328660422966
290379,0.5070654640818552
179765,0.21445433439235825
415070,0.14080375256029887
430048,0.4910514492200485
341926,0.9258427387855562
210016,0.5215180436151517
238114,0.3370487577104114
441004,0.36059874272291964
134921,0.5895076641260385
405009,0.3287572036143335
183037,0.8061187021165558
104936,0.15839260653812856
162523,0.2797435169277473
121383,0.6673724678899924
229828,0.48822227708968
208149,0.14442621857044377
198294,0.20536319806933198
432037,0.7471742137496371
408515,0.3348512543585683
407489,0.20435176688570128
401137,0.5540211369502535
122477,0.26326127893044937
435199,0.26912576461415566
258603,0.4737264175769447
279713,0.15661409926771247
109696,0.39238411279968877
114644,0.19868281388914766
201451,0.33959126937725936
341705,0.24889782342909222
117428,0.4496830610059922
332911,0.6161880667826899
367855,0.6997793637002339
306805,0.9251265239636173
442698,0.326205810401741
329356,0.7486825817448558
289797,0.6997920398822064
363209,0.21894768243835397
447644,0.26555321993345565
265991,0.2171620112838374
170461,0.1949446390860152
207351,0.2901869025236707
306951,0.1299829568247701
415414,0.46196851373447567
366797,0.2503816265151931
340167,0.33337893786391654
357791,0.32138177552795005
282758,0.6482763100719662
414251,0.6702424242540599
200490,0.4279641746558138
172967,0.06374974134905682
269175,0.22278559719438798
305406,0.13213301273121947
362803,0.3196439456613647
109461,0.34010519322154836
274931,0.4613607057099842
236995,0.5437267353318251
204017,0.6667160804608763
296872,0.5994309938246197
315993,0.06657028045925728
170400,0.42326508937293245
320042,0.4401296586995585
388849,0.10297523884954136
345021,0.47020579114054734
233059,0.6285282078896829
411080,0.34864922447324376
208534,0.06937179259475534
443239,0.5197735457756439
440352,0.06001075894532362
299022,0.7015171712467305
402744,0.18602510346914225
402982,0.6502253416142001
241763,0.6896271067899669
147014,0.1588362798773691
445200,0.7081888837598131
197386,0.8693717458397738
282145,0.3202020956724482
307288,0.560324749363203
131421,0.8481254113734652
108353,0.4111619574118989
412411,0.15704940261096845
285002,0.7185836195469385
172144,0.327311671422631
274801,0.6869556014973245
362531,0.3991425130935139
398963,0.3187095630529952
345126,0.08071900081352908
204227,0.5435023814854036
218049,0.2582496884129479
428924,0.7200318319127216
235501,0.3839929734625619
411673,0.21090209537914947
279622,0.3040257688320064
346952,0.1742638509871034
320341,0.018146316474776485
163634,0.2243854872776037
454561,0.6253685407640027
136454,0.5162699020443189
110282,0.460043689497446
427575,0.42463331609611693
437610,0.35162711523313545
393683,0.7078397349832569
327631,0.46364118073443444
375594,0.9011242265621772
323015,0.16065184385721537
329981,0.09170234781871581
117623,0.47521490221146706
106900,0.10803644313395533
182985,0.7649055460595895
433566,0.2097715947349281
271945,0.25113137311868156
168929,0.19469801779265755
378117,0.508360893322044
217148,0.41113307501274926
367075,0.3009767206743138
255405,0.18952409441250376
344055,0.8112172486925912
241509,0.45229051738279175
304030,0.16810534452195605
408388,0.6360139134339828
135053,0.5486072687167429
236638,0.316165832110547
409066,0.32243728602959565
451688,0.29291021512567683
199866,0.26355533993094277
203459,0.3452296161245491
341063,0.6861024634272026
288876,0.41327140097644477
254917,0.37031009498834977
437524,0.10524104527046689
123981,0.4525751755599036
354027,0.4554332429420076
248207,0.23012697530331164
138600,0.20471664646422594
406098,0.5867718119587664
156140,0.18061612184300324
311475,0.4985714342472621
225850,0.30946747992070905
111695,0.811067547359831
240120,0.2569805405392788
407546,0.25789317408948415
218292,0.47469941222405304
122215,0.6367328428676667
387349,0.5875543145268278
177783,0.0693667853665964
316022,0.4270700310783648
129707,0.253644766881382
130137,0.7711587520499719
232853,0.4378921358204966
325701,0.7969424620175547
175015,0.6149812953792365
153428,0.22485559044890924
357162,0.4272117032539928
243891,0.35176612669622526
137192,0.6196453072082209
419093,0.5360326953989931
190887,0.1407838308825524
437462,0.44081121459980793
354898,0.15285318047351787
214014,0.635665242561029
441437,0.03914208114045781
396542,0.4653769860699275
241161,0.44470861156375247
334053,0.04945020410157467
216676,0.44983387710974604
339518,0.48920517659815727
284207,0.5126561400921106
138752,0.3311990451171525
361133,0.8794285793440478
191371,0.17206975632562926
368530,0.20199201530855632
420258,0.590569146720836
388669,0.1951843030346831
248546,0.5769785377023947
256432,0.8958800166436786
284916,0.6016790270555396
247371,0.7619319290288177
438524,0.49651952465208526
264095,0.7123434058044582
448790,0.268646092424842
385885,0.19444494936617826
262084,0.34188953318392856
241464,0.17275232524215547
164696,0.45792698786703784
187074,0.1898504838156794
199379,0.43827962784902336
355697,0.7503964494512408
432133,0.17018310284790678
453940,0.2705016792838426
348230,0.4279868597417335
262914,0.39052609139609795
205526,0.017897470414160354
257255,0.393576612346574
300834,0.19061552513509597
329264,0.04270798844168334
201089,0.0975922163999544
238855,0.05585863908114569
186456,0.3458580044203119
187100,0.4995666338920269
213546,0.5516144520654945
346856,0.1380613569151899
346173,0.5467489568028057
158344,0.26404520544779064
223567,0.23738259754254293
176497,0.35120714567503447
102259,0.4780563367914921
154877,0.478911622972185
253395,0.32205112151019916
445123,0.6157362254643438
376080,0.3735679642109206
285078,0.4016446418254762
410360,0.33342093190660976
160715,0.4903921406205629
121296,0.3320225786026911
242938,0.44542170659454555
396754,0.05770883633304017
315857,0.3197719771944529
349560,0.06662613943595522
429442,0.5690905533039284
361578,0.33363361052164475
270978,0.7873759906329925
385149,0.37974314272594084
410675,0.16804021897093713
312528,0.2732485021536091
154990,0.5498156827270924
260738,0.487612489506629
375853,0.2668869719887542
150650,0.6272540356950866
246337,0.542358795015466
399799,0.17604295475831105
320165,0.4370032478600112
335818,0.6348433576255567
390908,0.8582996423898569
349047,0.3787367563419126
397816,0.6132926800949823
330122,0.25756069952854027
256539,0.3051948922097628
233901,0.4717616582358377
214804,0.034420891613935314
445390,0.21111976689881534
392175,0.3972123893318826
454457,0.24060381135050074
367691,0.665407388535872
137913,0.280546929925129
259593,0.4565007251384341
147086,0.7254553116689475
158167,0.32410227988539125
131743,0.2706380909894603
279889,0.18177803437930373
310879,0.09420246239934703
260561,0.058241494086250116
352241,0.39777228485663585
163362,0.27195064131862057
260992,0.21456093942747564
352266,0.8096401394358071
139002,0.6052017132106865
322998,0.412449259355031
326295,0.2953341549871594
216221,0.8371713385687253
403554,0.8587464533595768
422054,0.771548683198773
248204,0.4904139814952382
284937,0.1961627418089708
251737,0.5175486909954687
364035,0.6132638380513606
347450,0.28688715482311244
323088,0.5998444742875592
325724,0.7590991588729262
297534,0.5006874527428606
405546,0.3912737105729759
118383,0.7010389599952443
254017,0.6707203132025082
147824,0.3002972652658953
181986,0.3244499432668643
183857,0.11314371989575184
312473,0.7379009208504475
194423,0.2760290362839283
394374,0.40663245138319953
354942,0.08956641036365753
345717,0.6379321698652582
290923,0.36760425802218444
156526,0.19383887122121754
163566,0.1982664245913443
216065,0.18600898577393513
304968,0.23294256792003967
160732,0.7392423476760385
386297,0.3994294642765076
140382,0.6188887065828531
186952,0.17187561666589937
157617,0.8929110465327874
363850,0.9374637283936075
182125,0.5795705617640282
244867,0.551193442474228
117054,0.28606921200342256
445743,0.1526875864710618
241608,0.18614797132244956
